support,itemsets,itemset_size
0.1110834680930464,"var_45=low, var_80=mid",2
0.1110834680930464,"var_107=low, var_86=low",2
0.1110834680930464,"var_118=high, var_86=low",2
0.1110834680930464,"var_139=mid, var_90=low",2
0.1110834680930464,"var_13=high, var_76=low",2
0.1110834680930464,"var_13=high, var_172=low",2
0.1110834680930464,"var_13=high, var_149=mid",2
0.1110834680930464,"var_149=high, var_173=high",2
0.1110834680930464,"var_123=low, var_67=mid",2
0.1110834680930464,"var_184=low, var_67=mid",2
0.1110834680930464,"var_44=low, var_67=mid",2
0.1110834680930464,"var_118=low, var_45=high",2
0.1110834680930464,"var_13=low, var_45=high",2
0.1110834680930464,"var_172=low, var_18=high",2
0.1110834680930464,"var_165=low, var_199=high",2
0.1110834680930464,"var_149=mid, var_199=high",2
0.1110834680930464,"var_44=mid, var_67=mid",2
0.1110834680930464,"var_13=low, var_67=low",2
0.1110834680930464,"var_172=low, var_26=low",2
0.1110834680930464,"var_147=high, var_165=low",2
0.1110834680930464,"var_147=high, var_172=low",2
0.1110834680930464,"var_184=high, var_67=low",2
0.1110834680930464,"var_147=high, var_76=high",2
0.1110834680930464,"var_190=mid, var_76=high",2
0.1110834680930464,"var_190=high, var_67=mid",2
0.1110834680930464,"var_165=high, var_172=high",2
0.1110834680930464,"var_123=high, var_74=mid",2
0.1110834680930464,"var_172=high, var_21=high",2
0.1110834680930464,"var_13=low, var_184=low",2
0.1110834680930464,"var_173=low, var_90=low",2
0.1110834680930464,"var_147=mid, var_80=high",2
0.1110834680930464,"var_165=low, var_80=high",2
0.1110834680930464,"var_118=low, var_76=low",2
0.1110834680930464,"var_21=low, var_90=mid",2
0.1110834680930464,"var_45=low, var_90=mid",2
0.1110834680930464,"var_165=low, var_26=mid",2
0.1110834680930464,"var_44=high, var_76=low",2
0.1110834680930464,"var_107=low, var_174=mid",2
0.11102127130240079,"var_190=low, var_74=low",2
0.11102127130240079,"var_13=low, var_172=mid",2
0.11102127130240079,"var_110=mid, var_172=low",2
0.11102127130240079,"var_123=high, var_70=low",2
0.11102127130240079,"var_149=mid, var_172=mid",2
0.11102127130240079,"var_139=low, var_149=mid",2
0.11102127130240079,"var_147=mid, var_184=low",2
0.11102127130240079,"var_174=high, var_190=mid",2
0.11102127130240079,"var_173=low, var_190=mid",2
0.11102127130240079,"var_184=low, var_190=mid",2
0.11102127130240079,"var_49=high, var_80=low",2
0.11102127130240079,"var_184=high, var_67=high",2
0.11102127130240079,"var_184=mid, var_190=mid",2
0.11102127130240079,"var_184=mid, var_67=mid",2
0.11102127130240079,"var_184=mid, var_45=low",2
0.11102127130240079,"var_49=high, var_86=high",2
0.11102127130240079,"var_107=mid, var_86=high",2
0.11102127130240079,"var_21=low, var_90=high",2
0.11102127130240079,"var_45=mid, var_80=low",2
0.11102127130240079,"var_199=low, var_21=mid",2
0.11102127130240079,"var_21=high, var_40=mid",2
0.11102127130240079,"var_174=low, var_40=mid",2
0.11102127130240079,"var_172=low, var_40=mid",2
0.11102127130240079,"var_110=high, var_40=low",2
0.11102127130240079,"var_110=high, var_118=low",2
0.11102127130240079,"var_118=high, var_26=low",2
0.11102127130240079,"var_149=high, var_90=mid",2
0.11102127130240079,"var_13=low, var_74=high",2
0.11102127130240079,"var_67=mid, var_74=low",2
0.11102127130240079,"var_45=high, var_76=mid",2
0.11102127130240079,"var_45=high, var_76=high",2
0.11102127130240079,"var_18=high, var_190=mid",2
0.11102127130240079,"var_21=mid, var_40=high",2
0.11102127130240079,"var_40=high, var_70=low",2
0.11102127130240079,"var_149=low, var_40=high",2
0.11102127130240079,"var_149=mid, var_40=high",2
0.11102127130240079,"var_18=mid, var_44=mid",2
0.11102127130240079,"var_174=low, var_70=low",2
0.11102127130240079,"var_149=mid, var_76=high",2
0.11102127130240079,"var_165=high, var_86=low",2
0.11102127130240079,"var_21=high, var_90=mid",2
0.11102127130240079,"var_190=low, var_80=low",2
0.11102127130240079,"var_149=low, var_184=low",2
0.11102127130240079,"var_123=low, var_80=high",2
0.11102127130240079,"var_26=low, var_70=mid",2
0.11102127130240079,"var_118=high, var_70=mid",2
0.11102127130240079,"var_18=high, var_26=mid",2
0.11102127130240079,"var_174=high, var_26=mid",2
0.11102127130240079,"var_173=high, var_26=mid",2
0.11102127130240079,"var_110=low, var_184=low",2
0.1109590745117552,"var_118=low, var_172=mid",2
0.1109590745117552,"var_173=high, var_21=low",2
0.1109590745117552,"var_139=low, var_173=high",2
0.1109590745117552,"var_118=mid, var_40=low",2
0.1109590745117552,"var_139=high, var_174=low",2
0.1109590745117552,"var_13=mid, var_18=low",2
0.1109590745117552,"var_110=mid, var_147=mid",2
0.1109590745117552,"var_147=mid, var_90=mid",2
0.1109590745117552,"var_174=low, var_190=mid",2
0.1109590745117552,"var_190=mid, var_40=low",2
0.1109590745117552,"var_118=high, var_49=high",2
0.1109590745117552,"var_110=mid, var_70=high",2
0.1109590745117552,"var_70=high, var_90=low",2
0.1109590745117552,"var_147=high, var_76=mid",2
0.1109590745117552,"var_76=high, var_86=high",2
0.1109590745117552,"var_172=high, var_86=high",2
0.1109590745117552,"var_173=high, var_90=high",2
0.1109590745117552,"var_123=high, var_48=mid",2
0.1109590745117552,"var_165=high, var_45=mid",2
0.1109590745117552,"var_18=mid, var_67=high",2
0.1109590745117552,"var_174=low, var_18=mid",2
0.1109590745117552,"var_173=high, var_21=mid",2
0.1109590745117552,"var_173=low, var_21=mid",2
0.1109590745117552,"var_174=mid, var_26=high",2
0.1109590745117552,"var_26=high, var_76=low",2
0.1109590745117552,"var_107=high, var_173=low",2
0.1109590745117552,"var_190=high, var_80=mid",2
0.1109590745117552,"var_44=low, var_86=low",2
0.1109590745117552,"var_139=mid, var_21=low",2
0.1109590745117552,"var_149=high, var_165=high",2
0.1109590745117552,"var_139=mid, var_74=high",2
0.1109590745117552,"var_147=high, var_49=mid",2
0.1109590745117552,"var_147=low, var_67=mid",2
0.1109590745117552,"var_149=low, var_67=mid",2
0.1109590745117552,"var_172=low, var_45=high",2
0.1109590745117552,"var_172=mid, var_18=high",2
0.1109590745117552,"var_199=high, var_80=high",2
0.1109590745117552,"var_199=high, var_40=high",2
0.1109590745117552,"var_172=mid, var_40=high",2
0.1109590745117552,"var_26=low, var_40=high",2
0.1109590745117552,"var_18=low, var_44=mid",2
0.1109590745117552,"var_26=low, var_80=low",2
0.1109590745117552,"var_139=low, var_18=low",2
0.1109590745117552,"var_110=high, var_147=high",2
0.1109590745117552,"var_174=low, var_184=high",2
0.1109590745117552,"var_110=low, var_184=high",2
0.1109590745117552,"var_190=high, var_49=high",2
0.1109590745117552,"var_165=high, var_48=high",2
0.1109590745117552,"var_118=high, var_21=high",2
0.1109590745117552,"var_21=high, var_48=mid",2
0.1109590745117552,"var_199=mid, var_21=high",2
0.1109590745117552,"var_172=mid, var_80=high",2
0.1109590745117552,"var_49=low, var_80=high",2
0.1109590745117552,"var_110=low, var_80=high",2
0.1109590745117552,"var_107=low, var_48=low",2
0.1109590745117552,"var_118=low, var_26=low",2
0.1109590745117552,"var_184=mid, var_44=high",2
0.1109590745117552,"var_26=high, var_44=high",2
0.1109590745117552,"var_44=high, var_80=high",2
0.1109590745117552,"var_139=low, var_174=mid",2
0.1108968777211096,"var_172=mid, var_80=low",2
0.1108968777211096,"var_172=mid, var_49=low",2
0.1108968777211096,"var_118=high, var_123=high",2
0.1108968777211096,"var_139=high, var_173=mid",2
0.1108968777211096,"var_110=mid, var_149=mid",2
0.1108968777211096,"var_139=high, var_190=mid",2
0.1108968777211096,"var_149=high, var_67=high",2
0.1108968777211096,"var_139=low, var_67=high",2
0.1108968777211096,"var_40=low, var_70=high",2
0.1108968777211096,"var_76=mid, var_90=low",2
0.1108968777211096,"var_190=low, var_76=mid",2
0.1108968777211096,"var_139=low, var_86=high",2
0.1108968777211096,"var_48=mid, var_90=high",2
0.1108968777211096,"var_45=mid, var_49=low",2
0.1108968777211096,"var_21=mid, var_67=high",2
0.1108968777211096,"var_123=high, var_21=mid",2
0.1108968777211096,"var_40=mid, var_74=high",2
0.1108968777211096,"var_21=low, var_49=low",2
0.1108968777211096,"var_49=low, var_90=low",2
0.1108968777211096,"var_44=low, var_90=low",2
0.1108968777211096,"var_110=high, var_70=low",2
0.1108968777211096,"var_110=high, var_13=low",2
0.1108968777211096,"var_139=mid, var_13=low",2
0.1108968777211096,"var_13=high, var_48=low",2
0.1108968777211096,"var_13=high, var_184=low",2
0.1108968777211096,"var_13=high, var_199=low",2
0.1108968777211096,"var_139=low, var_149=high",2
0.1108968777211096,"var_174=low, var_49=mid",2
0.1108968777211096,"var_123=mid, var_67=mid",2
0.1108968777211096,"var_172=high, var_67=mid",2
0.1108968777211096,"var_45=high, var_67=mid",2
0.1108968777211096,"var_190=mid, var_45=high",2
0.1108968777211096,"var_107=mid, var_45=high",2
0.1108968777211096,"var_174=low, var_18=high",2
0.1108968777211096,"var_44=mid, var_74=high",2
0.1108968777211096,"var_123=high, var_44=mid",2
0.1108968777211096,"var_118=high, var_44=mid",2
0.1108968777211096,"var_139=low, var_80=low",2
0.1108968777211096,"var_40=low, var_45=low",2
0.1108968777211096,"var_147=high, var_149=high",2
0.1108968777211096,"var_147=high, var_86=low",2
0.1108968777211096,"var_107=low, var_184=high",2
0.1108968777211096,"var_76=high, var_86=low",2
0.1108968777211096,"var_76=high, var_90=mid",2
0.1108968777211096,"var_123=mid, var_190=high",2
0.1108968777211096,"var_118=low, var_190=high",2
0.1108968777211096,"var_172=high, var_173=low",2
0.1108968777211096,"var_149=low, var_74=mid",2
0.1108968777211096,"var_13=mid, var_48=high",2
0.1108968777211096,"var_110=mid, var_48=high",2
0.1108968777211096,"var_118=low, var_86=low",2
0.1108968777211096,"var_172=high, var_90=mid",2
0.1108968777211096,"var_44=high, var_74=high",2
0.1108968777211096,"var_123=mid, var_44=high",2
0.1108968777211096,"var_44=high, var_67=high",2
0.1108968777211096,"var_44=high, var_74=low",2
0.1108968777211096,"var_40=low, var_44=high",2
0.1108968777211096,"var_110=low, var_45=low",2
0.1108968777211096,"var_174=mid, var_49=low",2
0.11083468093046399,"var_123=low, var_74=low",2
0.11083468093046399,"var_107=low, var_74=low",2
0.11083468093046399,"var_107=mid, var_149=mid",2
0.11083468093046399,"var_13=mid, var_173=high",2
0.11083468093046399,"var_107=low, var_147=mid",2
0.11083468093046399,"var_149=high, var_190=mid",2
0.11083468093046399,"var_190=low, var_67=high",2
0.11083468093046399,"var_149=mid, var_70=high",2
0.11083468093046399,"var_165=mid, var_70=high",2
0.11083468093046399,"var_149=mid, var_184=mid",2
0.11083468093046399,"var_165=low, var_86=high",2
0.11083468093046399,"var_40=low, var_90=high",2
0.11083468093046399,"var_147=mid, var_45=mid",2
0.11083468093046399,"var_45=mid, var_70=mid",2
0.11083468093046399,"var_26=high, var_40=low",2
0.11083468093046399,"var_147=high, var_26=high",2
0.11083468093046399,"var_110=low, var_40=mid",2
0.11083468093046399,"var_26=low, var_80=mid",2
0.11083468093046399,"var_67=low, var_86=low",2
0.11083468093046399,"var_107=mid, var_90=low",2
0.11083468093046399,"var_139=mid, var_67=low",2
0.11083468093046399,"var_123=low, var_13=high",2
0.11083468093046399,"var_149=high, var_165=low",2
0.11083468093046399,"var_70=low, var_74=high",2
0.11083468093046399,"var_21=low, var_67=mid",2
0.11083468093046399,"var_49=high, var_67=mid",2
0.11083468093046399,"var_123=mid, var_45=high",2
0.11083468093046399,"var_184=low, var_45=high",2
0.11083468093046399,"var_40=high, var_90=high",2
0.11083468093046399,"var_149=low, var_70=low",2
0.11083468093046399,"var_123=mid, var_165=mid",2
0.11083468093046399,"var_49=high, var_86=mid",2
0.11083468093046399,"var_74=high, var_86=mid",2
0.11083468093046399,"var_110=high, var_190=high",2
0.11083468093046399,"var_190=high, var_49=mid",2
0.11083468093046399,"var_172=high, var_44=low",2
0.11083468093046399,"var_67=mid, var_74=mid",2
0.11083468093046399,"var_118=high, var_80=high",2
0.11083468093046399,"var_118=low, var_139=low",2
0.11083468093046399,"var_21=low, var_26=mid",2
0.11083468093046399,"var_40=high, var_44=high",2
0.11083468093046399,"var_44=high, var_90=low",2
0.11083468093046399,"var_44=high, var_49=high",2
0.11077248413981838,"var_172=low, var_74=low",2
0.11077248413981838,"var_174=high, var_80=low",2
0.11077248413981838,"var_165=mid, var_190=low",2
0.11077248413981838,"var_139=high, var_173=high",2
0.11077248413981838,"var_149=mid, var_80=low",2
0.11077248413981838,"var_49=high, var_67=high",2
0.11077248413981838,"var_48=low, var_86=high",2
0.11077248413981838,"var_76=low, var_86=high",2
0.11077248413981838,"var_44=low, var_90=high",2
0.11077248413981838,"var_174=low, var_48=mid",2
0.11077248413981838,"var_190=mid, var_45=mid",2
0.11077248413981838,"var_21=low, var_45=mid",2
0.11077248413981838,"var_199=mid, var_86=mid",2
0.11077248413981838,"var_21=mid, var_49=high",2
0.11077248413981838,"var_107=high, var_18=mid",2
0.11077248413981838,"var_174=low, var_48=low",2
0.11077248413981838,"var_139=mid, var_86=low",2
0.11077248413981838,"var_139=mid, var_184=low",2
0.11077248413981838,"var_149=high, var_74=low",2
0.11077248413981838,"var_149=high, var_40=low",2
0.11077248413981838,"var_149=high, var_67=low",2
0.11077248413981838,"var_74=high, var_90=mid",2
0.11077248413981838,"var_45=low, var_49=mid",2
0.11077248413981838,"var_45=high, var_90=mid",2
0.11077248413981838,"var_18=high, var_45=mid",2
0.11077248413981838,"var_199=high, var_86=low",2
0.11077248413981838,"var_199=high, var_49=high",2
0.11077248413981838,"var_172=low, var_199=high",2
0.11077248413981838,"var_149=mid, var_44=mid",2
0.11077248413981838,"var_172=low, var_44=mid",2
0.11077248413981838,"var_44=mid, var_45=low",2
0.11077248413981838,"var_165=low, var_80=low",2
0.11077248413981838,"var_149=low, var_165=low",2
0.11077248413981838,"var_123=mid, var_174=low",2
0.11077248413981838,"var_123=mid, var_90=low",2
0.11077248413981838,"var_147=high, var_149=mid",2
0.11077248413981838,"var_147=high, var_172=high",2
0.11077248413981838,"var_147=high, var_45=low",2
0.11077248413981838,"var_147=high, var_190=low",2
0.11077248413981838,"var_74=low, var_76=high",2
0.11077248413981838,"var_18=low, var_76=high",2
0.11077248413981838,"var_49=low, var_86=mid",2
0.11077248413981838,"var_118=mid, var_190=high",2
0.11077248413981838,"var_123=low, var_190=high",2
0.11077248413981838,"var_76=low, var_90=low",2
0.11077248413981838,"var_165=high, var_18=low",2
0.11077248413981838,"var_26=low, var_74=mid",2
0.11077248413981838,"var_48=high, var_80=low",2
0.11077248413981838,"var_48=high, var_49=high",2
0.11077248413981838,"var_21=high, var_45=mid",2
0.11077248413981838,"var_123=mid, var_21=high",2
0.11077248413981838,"var_49=mid, var_80=high",2
0.11077248413981838,"var_173=mid, var_80=high",2
0.11077248413981838,"var_123=high, var_80=high",2
0.11077248413981838,"var_173=low, var_44=high",2
0.11077248413981838,"var_110=low, var_86=low",2
0.11077248413981838,"var_13=high, var_174=mid",2
0.11077248413981838,"var_173=mid, var_80=low",2
0.11071028734917278,"var_147=low, var_44=low",2
0.11071028734917278,"var_118=mid, var_74=low",2
0.11071028734917278,"var_123=high, var_74=low",2
0.11071028734917278,"var_123=high, var_44=low",2
0.11071028734917278,"var_139=high, var_76=low",2
0.11071028734917278,"var_149=mid, var_45=low",2
0.11071028734917278,"var_139=low, var_147=mid",2
0.11071028734917278,"var_190=mid, var_48=low",2
0.11071028734917278,"var_190=mid, var_67=low",2
0.11071028734917278,"var_139=high, var_49=high",2
0.11071028734917278,"var_139=high, var_70=high",2
0.11071028734917278,"var_107=mid, var_184=mid",2
0.11071028734917278,"var_107=low, var_76=mid",2
0.11071028734917278,"var_173=high, var_86=high",2
0.11071028734917278,"var_139=mid, var_86=high",2
0.11071028734917278,"var_184=mid, var_90=high",2
0.11071028734917278,"var_76=high, var_90=high",2
0.11071028734917278,"var_199=low, var_90=high",2
0.11071028734917278,"var_173=mid, var_90=high",2
0.11071028734917278,"var_44=low, var_45=mid",2
0.11071028734917278,"var_174=low, var_45=mid",2
0.11071028734917278,"var_45=mid, var_67=mid",2
0.11071028734917278,"var_110=low, var_45=mid",2
0.11071028734917278,"var_149=high, var_18=mid",2
0.11071028734917278,"var_139=mid, var_26=high",2
0.11071028734917278,"var_107=high, var_118=mid",2
0.11071028734917278,"var_49=high, var_80=mid",2
0.11071028734917278,"var_76=high, var_80=mid",2
0.11071028734917278,"var_110=high, var_44=low",2
0.11071028734917278,"var_110=high, var_172=low",2
0.11071028734917278,"var_139=mid, var_90=mid",2
0.11071028734917278,"var_147=low, var_149=high",2
0.11071028734917278,"var_172=low, var_74=high",2
0.11071028734917278,"var_48=low, var_67=mid",2
0.11071028734917278,"var_149=mid, var_67=mid",2
0.11071028734917278,"var_13=mid, var_18=high",2
0.11071028734917278,"var_149=mid, var_18=high",2
0.11071028734917278,"var_199=high, var_90=low",2
0.11071028734917278,"var_174=low, var_199=high",2
0.11071028734917278,"var_118=low, var_40=high",2
0.11071028734917278,"var_199=low, var_40=high",2
0.11071028734917278,"var_174=low, var_44=mid",2
0.11071028734917278,"var_107=mid, var_184=high",2
0.11071028734917278,"var_76=low, var_86=mid",2
0.11071028734917278,"var_70=low, var_76=low",2
0.11071028734917278,"var_172=high, var_49=low",2
0.11071028734917278,"var_70=high, var_74=mid",2
0.11071028734917278,"var_123=low, var_74=mid",2
0.11071028734917278,"var_48=low, var_74=mid",2
0.11071028734917278,"var_149=low, var_48=high",2
0.11071028734917278,"var_48=high, var_67=mid",2
0.11071028734917278,"var_199=low, var_21=high",2
0.11071028734917278,"var_172=low, var_21=high",2
0.11071028734917278,"var_139=low, var_80=high",2
0.11071028734917278,"var_110=high, var_70=mid",2
0.11071028734917278,"var_18=mid, var_26=mid",2
0.11071028734917278,"var_139=low, var_44=high",2
0.11071028734917278,"var_123=low, var_44=high",2
0.11064809055852717,"var_165=mid, var_199=low",2
0.11064809055852717,"var_165=mid, var_18=low",2
0.11064809055852717,"var_172=mid, var_90=low",2
0.11064809055852717,"var_173=high, var_45=low",2
0.11064809055852717,"var_118=mid, var_90=low",2
0.11064809055852717,"var_123=high, var_147=low",2
0.11064809055852717,"var_110=mid, var_139=high",2
0.11064809055852717,"var_13=mid, var_49=low",2
0.11064809055852717,"var_123=low, var_147=mid",2
0.11064809055852717,"var_147=mid, var_45=low",2
0.11064809055852717,"var_49=high, var_74=high",2
0.11064809055852717,"var_49=high, var_90=low",2
0.11064809055852717,"var_70=high, var_74=low",2
0.11064809055852717,"var_110=low, var_70=high",2
0.11064809055852717,"var_67=high, var_86=high",2
0.11064809055852717,"var_149=high, var_86=high",2
0.11064809055852717,"var_45=mid, var_74=mid",2
0.11064809055852717,"var_45=mid, var_74=high",2
0.11064809055852717,"var_118=low, var_45=mid",2
0.11064809055852717,"var_107=mid, var_21=mid",2
0.11064809055852717,"var_107=high, var_70=low",2
0.11064809055852717,"var_107=high, var_45=high",2
0.11064809055852717,"var_174=high, var_80=mid",2
0.11064809055852717,"var_149=low, var_80=mid",2
0.11064809055852717,"var_13=low, var_48=low",2
0.11064809055852717,"var_107=mid, var_118=low",2
0.11064809055852717,"var_110=high, var_45=low",2
0.11064809055852717,"var_118=high, var_149=high",2
0.11064809055852717,"var_147=mid, var_67=mid",2
0.11064809055852717,"var_173=mid, var_45=high",2
0.11064809055852717,"var_18=high, var_49=mid",2
0.11064809055852717,"var_139=mid, var_199=high",2
0.11064809055852717,"var_110=mid, var_40=high",2
0.11064809055852717,"var_165=high, var_44=mid",2
0.11064809055852717,"var_118=low, var_44=mid",2
0.11064809055852717,"var_40=low, var_80=low",2
0.11064809055852717,"var_190=low, var_26=low",2
0.11064809055852717,"var_70=low, var_90=low",2
0.11064809055852717,"var_172=low, var_18=low",2
0.11064809055852717,"var_165=low, var_190=low",2
0.11064809055852717,"var_123=mid, var_172=mid",2
0.11064809055852717,"var_147=high, var_90=low",2
0.11064809055852717,"var_173=high, var_190=high",2
0.11064809055852717,"var_199=low, var_80=low",2
0.11064809055852717,"var_172=high, var_80=low",2
0.11064809055852717,"var_165=high, var_172=mid",2
0.11064809055852717,"var_147=low, var_74=mid",2
0.11064809055852717,"var_149=high, var_74=mid",2
0.11064809055852717,"var_118=low, var_74=mid",2
0.11064809055852717,"var_48=high, var_90=high",2
0.11064809055852717,"var_48=high, var_76=low",2
0.11064809055852717,"var_107=low, var_48=high",2
0.11064809055852717,"var_21=high, var_86=mid",2
0.11064809055852717,"var_174=high, var_21=high",2
0.11064809055852717,"var_173=low, var_90=mid",2
0.11064809055852717,"var_74=low, var_90=mid",2
0.11064809055852717,"var_40=low, var_70=mid",2
0.11064809055852717,"var_123=high, var_26=mid",2
0.11064809055852717,"var_199=high, var_26=mid",2
0.11064809055852717,"var_26=mid, var_67=mid",2
0.11064809055852717,"var_26=mid, var_67=high",2
0.11064809055852717,"var_165=mid, var_44=high",2
0.11064809055852717,"var_110=low, var_147=low",2
0.11064809055852717,"var_110=low, var_21=low",2
0.11064809055852717,"var_174=mid, var_70=low",2
0.11064809055852717,"var_165=mid, var_174=mid",2
0.11064809055852717,"var_173=mid, var_174=low",2
0.11058589376788158,"var_165=mid, var_40=low",2
0.11058589376788158,"var_123=high, var_18=low",2
0.11058589376788158,"var_107=mid, var_13=mid",2
0.11058589376788158,"var_184=mid, var_44=low",2
0.11058589376788158,"var_76=mid, var_86=low",2
0.11058589376788158,"var_70=low, var_90=high",2
0.11058589376788158,"var_45=low, var_90=high",2
0.11058589376788158,"var_13=mid, var_48=mid",2
0.11058589376788158,"var_149=low, var_48=mid",2
0.11058589376788158,"var_139=mid, var_18=mid",2
0.11058589376788158,"var_199=mid, var_48=mid",2
0.11058589376788158,"var_18=low, var_199=mid",2
0.11058589376788158,"var_199=mid, var_21=low",2
0.11058589376788158,"var_21=mid, var_86=high",2
0.11058589376788158,"var_21=mid, var_76=mid",2
0.11058589376788158,"var_139=high, var_26=high",2
0.11058589376788158,"var_18=high, var_26=high",2
0.11058589376788158,"var_149=high, var_26=high",2
0.11058589376788158,"var_107=high, var_147=low",2
0.11058589376788158,"var_48=high, var_80=mid",2
0.11058589376788158,"var_107=mid, var_90=mid",2
0.11058589376788158,"var_118=high, var_149=low",2
0.11058589376788158,"var_139=mid, var_173=mid",2
0.11058589376788158,"var_139=mid, var_13=high",2
0.11058589376788158,"var_13=high, var_90=low",2
0.11058589376788158,"var_149=high, var_86=low",2
0.11058589376788158,"var_13=mid, var_149=high",2
0.11058589376788158,"var_110=high, var_74=high",2
0.11058589376788158,"var_74=high, var_90=low",2
0.11058589376788158,"var_199=low, var_67=mid",2
0.11058589376788158,"var_18=high, var_190=low",2
0.11058589376788158,"var_18=high, var_86=high",2
0.11058589376788158,"var_147=mid, var_199=high",2
0.11058589376788158,"var_123=low, var_199=high",2
0.11058589376788158,"var_172=low, var_40=high",2
0.11058589376788158,"var_110=low, var_40=high",2
0.11058589376788158,"var_44=mid, var_45=mid",2
0.11058589376788158,"var_165=low, var_90=low",2
0.11058589376788158,"var_147=high, var_174=mid",2
0.11058589376788158,"var_184=high, var_190=high",2
0.11058589376788158,"var_165=low, var_190=high",2
0.11058589376788158,"var_190=high, var_45=high",2
0.11058589376788158,"var_165=high, var_48=low",2
0.11058589376788158,"var_118=mid, var_74=mid",2
0.11058589376788158,"var_48=high, var_90=low",2
0.11058589376788158,"var_21=high, var_74=mid",2
0.11058589376788158,"var_139=mid, var_21=high",2
0.11058589376788158,"var_21=high, var_74=low",2
0.11058589376788158,"var_173=low, var_44=low",2
0.11058589376788158,"var_139=low, var_173=low",2
0.11058589376788158,"var_149=high, var_80=high",2
0.11058589376788158,"var_118=low, var_26=mid",2
0.11058589376788158,"var_123=low, var_26=mid",2
0.11058589376788158,"var_26=mid, var_74=low",2
0.11058589376788158,"var_174=mid, var_44=low",2
0.11058589376788158,"var_173=mid, var_44=low",2
0.11058589376788158,"var_45=low, var_49=low",2
0.11052369697723598,"var_139=low, var_165=mid",2
0.11052369697723598,"var_118=mid, var_149=low",2
0.11052369697723598,"var_139=high, var_174=high",2
0.11052369697723598,"var_21=low, var_49=high",2
0.11052369697723598,"var_67=high, var_74=high",2
0.11052369697723598,"var_184=mid, var_86=low",2
0.11052369697723598,"var_86=high, var_90=mid",2
0.11052369697723598,"var_173=high, var_45=mid",2
0.11052369697723598,"var_13=high, var_45=mid",2
0.11052369697723598,"var_165=high, var_18=mid",2
0.11052369697723598,"var_190=low, var_199=mid",2
0.11052369697723598,"var_199=high, var_21=mid",2
0.11052369697723598,"var_118=high, var_21=mid",2
0.11052369697723598,"var_21=mid, var_86=low",2
0.11052369697723598,"var_123=mid, var_21=mid",2
0.11052369697723598,"var_40=mid, var_70=low",2
0.11052369697723598,"var_40=mid, var_70=mid",2
0.11052369697723598,"var_149=high, var_80=mid",2
0.11052369697723598,"var_67=low, var_90=low",2
0.11052369697723598,"var_21=low, var_86=low",2
0.11052369697723598,"var_199=low, var_86=low",2
0.11052369697723598,"var_107=mid, var_199=low",2
0.11052369697723598,"var_110=high, var_123=mid",2
0.11052369697723598,"var_107=mid, var_118=high",2
0.11052369697723598,"var_118=high, var_44=low",2
0.11052369697723598,"var_149=high, var_173=mid",2
0.11052369697723598,"var_184=high, var_49=mid",2
0.11052369697723598,"var_40=low, var_67=mid",2
0.11052369697723598,"var_173=low, var_45=high",2
0.11052369697723598,"var_13=high, var_18=high",2
0.11052369697723598,"var_165=mid, var_199=high",2
0.11052369697723598,"var_40=high, var_67=mid",2
0.11052369697723598,"var_18=low, var_45=low",2
0.11052369697723598,"var_123=low, var_165=low",2
0.11052369697723598,"var_147=high, var_49=low",2
0.11052369697723598,"var_48=low, var_86=mid",2
0.11052369697723598,"var_173=mid, var_190=high",2
0.11052369697723598,"var_174=high, var_190=high",2
0.11052369697723598,"var_190=high, var_45=low",2
0.11052369697723598,"var_172=high, var_74=low",2
0.11052369697723598,"var_70=mid, var_74=mid",2
0.11052369697723598,"var_173=mid, var_48=high",2
0.11052369697723598,"var_21=high, var_76=high",2
0.11052369697723598,"var_80=high, var_90=mid",2
0.11052369697723598,"var_107=low, var_90=low",2
0.11052369697723598,"var_107=low, var_13=low",2
0.11052369697723598,"var_70=mid, var_74=high",2
0.11052369697723598,"var_173=low, var_26=mid",2
0.11052369697723598,"var_44=high, var_86=low",2
0.11052369697723598,"var_139=mid, var_174=mid",2
0.11046150018659037,"var_70=low, var_74=low",2
0.11046150018659037,"var_165=mid, var_45=low",2
0.11046150018659037,"var_165=low, var_173=high",2
0.11046150018659037,"var_110=mid, var_174=high",2
0.11046150018659037,"var_110=mid, var_172=high",2
0.11046150018659037,"var_107=low, var_118=mid",2
0.11046150018659037,"var_118=low, var_139=high",2
0.11046150018659037,"var_139=high, var_149=mid",2
0.11046150018659037,"var_149=mid, var_70=low",2
0.11046150018659037,"var_149=mid, var_49=low",2
0.11046150018659037,"var_149=low, var_190=mid",2
0.11046150018659037,"var_26=low, var_70=high",2
0.11046150018659037,"var_172=low, var_76=mid",2
0.11046150018659037,"var_123=mid, var_86=high",2
0.11046150018659037,"var_70=low, var_86=high",2
0.11046150018659037,"var_49=high, var_90=high",2
0.11046150018659037,"var_67=low, var_90=high",2
0.11046150018659037,"var_13=low, var_45=mid",2
0.11046150018659037,"var_18=mid, var_90=high",2
0.11046150018659037,"var_18=mid, var_21=low",2
0.11046150018659037,"var_199=mid, var_86=high",2
0.11046150018659037,"var_173=low, var_199=mid",2
0.11046150018659037,"var_147=low, var_199=mid",2
0.11046150018659037,"var_184=low, var_26=high",2
0.11046150018659037,"var_26=mid, var_40=mid",2
0.11046150018659037,"var_118=high, var_173=low",2
0.11046150018659037,"var_139=mid, var_199=low",2
0.11046150018659037,"var_74=high, var_86=low",2
